evaluation_index,first_seen_stage,portfolio_size,portfolio_param_ids,priority_1_param_id,priority_2_param_id,priority_3_param_id,priority_4_param_id,priority_5_param_id,friction_preset,active_pairs,watchlist_size,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,same_symbol_opposite_conflicts,same_pair_duplicate_blocks,stacked_same_side_entries,internal_pair_conflicts,entry_rejections,partial_fill_events,extra_latency_events,long_total_trades,short_total_trades,long_closed_positions,short_closed_positions,long_total_profit,short_total_profit,backtest_start,backtest_end,true_months_window,dynamic_symbol_count,activated_symbol_count,winning_positions,losing_positions,breakeven_positions,position_win_rate,avg_position_pnl,avg_winner_pnl,avg_loser_pnl,profit_factor,avg_holding_days,median_holding_days,best_position_pnl,worst_position_pnl,max_consecutive_position_wins,max_consecutive_position_losses,avg_support_pair_count,cagr,daily_sharpe,daily_sortino,calmar,months_traded,profitable_months,losing_months,monthly_win_rate,best_month_return_pct,worst_month_return_pct,stacking_profit_delta_vs_netted,friction_profit_delta_vs_reference,duplicate_pair_family_count,duplicate_long_symbol_count,duplicate_short_symbol_count,duplicate_long_param_count,duplicate_short_param_count,diversity_penalty,penalized_expectancy
436,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.5847441059753318,123.61004026607588,0.024722008053215175,5123.610040266076,5263.555796263667,158.52387387364615,3.0117259132348186,True,9.22281248950377,False,4,18,81,26,0,2,3,21,55,23,36,15,103.26535242712436,20.344687838949696,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.423726279726944,12.534093135645183,-8.950436433181073,1.5754376764607945,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008785965638992144,0.5105775795733563,0.3056525925049751,0.2917252728869793,33,7,4,0.21212121212121213,1.4391935091105257,-0.9852063016092316,-231.41376931011922,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.43474410597533164
434,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.5847441059753318,123.61004026607588,0.024722008053215175,5123.610040266076,5263.555796263667,158.52387387364615,3.0117259132348186,True,9.22281248950377,False,4,18,81,26,0,2,3,21,55,23,36,15,103.26535242712436,20.344687838949696,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.423726279726944,12.534093135645183,-8.950436433181073,1.5754376764607945,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008785965638992144,0.5105775795733563,0.3056525925049751,0.2917252728869793,33,7,4,0.21212121212121213,1.4391935091105257,-0.9852063016092316,-231.41376931011922,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.43474410597533164
416,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.5847441059753318,123.61004026607588,0.024722008053215175,5123.610040266076,5263.555796263667,158.52387387364615,3.0117259132348186,True,9.22281248950377,False,4,18,80,26,0,2,3,21,55,23,36,15,103.26535242712436,20.344687838949696,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.423726279726944,12.534093135645183,-8.950436433181073,1.5754376764607945,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008785965638992144,0.5105775795733563,0.3056525925049751,0.2917252728869793,33,7,4,0.21212121212121213,1.4391935091105257,-0.9852063016092316,-231.41376931011922,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.43474410597533164
417,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.5847441059753318,123.61004026607588,0.024722008053215175,5123.610040266076,5263.555796263667,158.52387387364615,3.0117259132348186,True,9.22281248950377,False,4,18,80,26,0,2,3,21,55,23,36,15,103.26535242712436,20.344687838949696,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.423726279726944,12.534093135645183,-8.950436433181073,1.5754376764607945,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008785965638992144,0.5105775795733563,0.3056525925049751,0.2917252728869793,33,7,4,0.21212121212121213,1.4391935091105257,-0.9852063016092316,-231.41376931011922,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.43474410597533164
420,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.5847441059753318,123.61004026607588,0.024722008053215175,5123.610040266076,5263.555796263667,158.52387387364615,3.0117259132348186,True,9.22281248950377,False,4,18,80,26,0,2,3,21,55,23,36,15,103.26535242712436,20.344687838949696,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.423726279726944,12.534093135645183,-8.950436433181073,1.5754376764607945,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008785965638992144,0.5105775795733563,0.3056525925049751,0.2917252728869793,33,7,4,0.21212121212121213,1.4391935091105257,-0.9852063016092316,-231.41376931011922,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.43474410597533164
390,size_5_seed_02_ordering,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,85,26,0,2,3,21,55,23,36,15,98.96961147372346,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5077442654147793,0.3056722762217585,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
389,size_5_seed_02_ordering,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,82,27,0,1,3,21,55,23,36,15,98.96961147372346,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5094327227186469,0.3085871952786539,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
336,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,85,26,0,2,3,21,55,23,36,15,98.96961147372349,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5077442654147793,0.3056722762217585,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
391,size_5_seed_02_ordering,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,85,26,0,2,3,21,55,23,36,15,98.96961147372349,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5077442654147793,0.3056722762217585,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
334,size_5_seed_01_ordering_01_best_01_two_swap,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,82,27,0,1,3,21,55,23,36,15,98.96961147372346,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5094327227186469,0.3085871952786539,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
388,size_5_seed_02_ordering,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,78,51,0.5512820512820513,1.580767600933168,123.29987287278709,0.024659974574557417,5123.299872872787,5263.245628870378,158.52387387364615,3.011903396719664,True,9.246012965238341,False,4,18,85,26,0,1,3,21,55,23,36,15,98.96961147372349,24.33026139906373,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.417644566133084,12.522605454412336,-8.950436433181073,1.573993764593096,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008764090731694596,0.5077442654147793,0.3056722762217585,0.29098180045348654,33,7,4,0.21212121212121213,1.362738890646309,-0.985265126802326,-231.72393670340801,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.4307676009331678
401,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.5735883761430485,122.73989333915779,0.02454797866783156,5122.739893339158,5262.685649336749,158.52387387364615,3.012223880284865,True,9.288196300153729,False,4,17,84,26,0,3,3,20,55,23,36,15,103.26535242712436,19.47454091203315,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.4066645752776,12.501865471685308,-8.950436433181073,1.5713869106433367,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008724595387209488,0.5066703605620154,0.3040632465314412,0.2896396726787919,33,7,4,0.21212121212121213,1.4394391741986867,-0.9853713482276816,-232.28391623703732,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.42358837614304834
400,size_5_seed_02_ordering,5,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5512820512820513,1.5735883761430485,122.73989333915779,0.02454797866783156,5122.739893339158,5262.685649336749,158.52387387364615,3.012223880284865,True,9.288196300153729,False,4,17,84,26,0,3,3,20,55,23,36,15,103.26535242712436,19.47454091203315,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,2.4066645752776,12.501865471685308,-8.950436433181073,1.5713869106433367,14.013071895424837,8.0,17.883917745221282,-10.000000000000002,10,8,1.0,0.008724595387209488,0.5066703605620154,0.3040632465314412,0.2896396726787919,33,7,4,0.21212121212121213,1.4394391741986867,-0.9853713482276816,-232.28391623703732,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,0.42358837614304834
