symbol,sma,ema,fib_min,fib_max,rw,eb,total_return,sharpe,total_trades,win_rate,expectancy,trades_recent,win_rate_recent,expectancy_recent
SOL/USDT,45,22,0.5,0.618,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.618,0.05,0.01,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.618,0.05,0.015,-0.046315002551466,,5,0.0,-127.73067626953124,0,0.0,0.0
SOL/USDT,45,22,0.5,0.618,0.05,0.02,-0.046315002551466,,7,0.0,-94.09334019252232,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.01,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.01,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.01,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.01,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.02,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.02,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.02,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.02,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.03,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.03,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.03,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.03,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.04,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.04,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.04,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.04,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.05,0.01,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.05,0.015,-0.046315002551466,,6,0.0,-108.10889689127605,0,0.0,0.0
SOL/USDT,45,22,0.5,0.7,0.05,0.02,-0.046315002551466,,10,0.0,-68.86533813476562,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.01,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.01,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.01,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.01,0.02,-0.0397483382128168,,14,0.0714285714285714,-46.40884399414063,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.02,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.02,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.02,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.02,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.03,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.03,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.03,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.03,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.04,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.04,0.01,-0.0317628466924943,,6,0.1666666666666666,-59.21510314941406,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.04,0.015,-0.0397483382128168,,9,0.1111111111111111,-66.63597954644098,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.04,0.02,-0.0397483382128168,,13,0.0769230769230769,-49.20952430138221,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.05,0.01,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.05,0.015,-0.046315002551466,,6,0.0,-108.10889689127605,0,0.0,0.0
SOL/USDT,45,22,0.5,0.786,0.05,0.02,-0.046315002551466,,10,0.0,-68.86533813476562,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.01,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.01,0.01,-0.0383841196764391,,3,0.0,-134.74007161458334,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.01,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.01,0.02,-0.0383841196764391,,5,0.0,-84.84404296875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.02,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.02,0.01,-0.0383841196764391,,3,0.0,-134.74007161458334,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.02,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.02,0.02,-0.0383841196764391,,5,0.0,-84.84404296875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.03,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.03,0.01,-0.0383841196764391,,3,0.0,-134.74007161458334,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.03,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.03,0.02,-0.0383841196764391,,5,0.0,-84.84404296875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.04,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.04,0.01,-0.0383841196764391,,3,0.0,-134.74007161458334,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.04,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.04,0.02,-0.0383841196764391,,5,0.0,-84.84404296875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.05,0.01,-0.0383841196764391,,2,0.0,-197.110107421875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.05,0.015,-0.0383841196764391,,3,0.0,-134.74007161458334,0,0.0,0.0
SOL/USDT,45,22,0.55,0.618,0.05,0.02,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.01,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.01,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.01,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.01,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.02,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.02,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.02,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.02,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.03,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.03,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.03,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.03,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.04,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.04,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.04,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.04,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.05,0.01,-0.0383841196764391,,2,0.0,-197.110107421875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.05,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.7,0.05,0.02,-0.0383841196764391,,7,0.0,-63.460030691964285,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.01,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.01,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.01,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.01,0.02,-0.0317628466924943,,11,0.0909090909090909,-36.84460171786222,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.02,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.02,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.02,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.02,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.03,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.03,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.03,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.03,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.04,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.04,0.01,-0.0317628466924943,,4,0.25,-83.8226547241211,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.04,0.015,-0.0317628466924943,,7,0.1428571428571428,-52.1843741280692,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.04,0.02,-0.0317628466924943,,10,0.1,-39.52906188964844,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.05,0.005,-0.0383841196764391,,1,0.0,-384.22021484375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.05,0.01,-0.0383841196764391,,2,0.0,-197.110107421875,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.05,0.015,-0.0383841196764391,,4,0.0,-103.5550537109375,0,0.0,0.0
SOL/USDT,45,22,0.55,0.786,0.05,0.02,-0.0383841196764391,,7,0.0,-63.460030691964285,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.01,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.01,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.01,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.01,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.02,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.02,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.02,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.02,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.03,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.03,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.03,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.03,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.04,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.04,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.04,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.04,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.05,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.05,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.05,0.015,0.0,,1,0.0,-10.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.7,0.05,0.02,0.0,,3,0.0,-10.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.01,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.01,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.01,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.01,0.02,0.0068855695079795,,6,0.1666666666666666,3.154931386311849,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.02,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.02,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.02,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.02,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.03,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.03,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.03,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.03,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.04,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.04,0.01,0.0068855695079795,,1,1.0,68.9295883178711,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.04,0.015,0.0068855695079795,,3,0.3333333333333333,16.3098627726237,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.04,0.02,0.0068855695079795,,5,0.2,5.785917663574219,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.05,0.005,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.05,0.01,0.0,,0,0.0,0.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.05,0.015,0.0,,1,0.0,-10.0,0,0.0,0.0
SOL/USDT,45,22,0.618,0.786,0.05,0.02,0.0,,3,0.0,-10.0,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.01,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.01,0.01,-0.0222614925977701,,7,0.0,-40.4046630859375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.01,0.015,-0.0597911244781604,,9,0.0,-75.22809516059027,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.01,0.02,-0.0616953437853289,,12,0.0,-58.92107137044271,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.02,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.02,0.01,-0.0222614925977701,,7,0.0,-40.4046630859375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.02,0.015,-0.0597911244781604,,9,0.0,-75.22809516059027,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.02,0.02,-0.0616953437853289,,12,0.0,-58.92107137044271,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.03,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.03,0.01,-0.0222614925977701,,7,0.0,-40.4046630859375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.03,0.015,-0.0597911244781604,,9,0.0,-75.22809516059027,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.03,0.02,-0.0616953437853289,,11,0.0,-63.36844149502841,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.04,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.04,0.01,-0.0222614925977701,,7,0.0,-40.4046630859375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.04,0.015,-0.0597911244781604,,9,0.0,-75.22809516059027,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.04,0.02,-0.0616953437853289,,10,0.0,-68.70528564453124,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.05,0.005,-0.0222614925977701,,3,0.0,-80.94421895345052,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.05,0.01,-0.0222614925977701,,6,0.0,-45.47210693359375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.05,0.015,-0.0597911244781604,,8,0.0,-83.38160705566406,0,0.0,0.0
SOL/USDT,45,25,0.5,0.618,0.05,0.02,-0.0616953437853289,,9,0.0,-75.22809516059027,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.01,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.01,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.01,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.01,0.02,-0.0552345818553021,,19,0.0526315789473684,-36.74333110608553,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.02,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.02,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.02,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.02,0.02,-0.0552345818553021,,19,0.0526315789473684,-36.74333110608553,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.03,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.03,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.03,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.03,0.02,-0.0552345818553021,,18,0.0555555555555555,-38.22907172309028,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.04,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.04,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.04,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.04,0.02,-0.0552345818553021,,17,0.0588235294117647,-39.8896053538603,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.05,0.005,-0.0222614925977701,,3,0.0,-80.94421895345052,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.05,0.01,-0.0222614925977701,,6,0.0,-45.47210693359375,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.05,0.015,-0.0597911244781604,,11,0.0,-63.36844149502841,0,0.0,0.0
SOL/USDT,45,25,0.5,0.7,0.05,0.02,-0.0616953437853289,,14,0.0,-51.932346888950896,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.01,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.01,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.01,0.015,-0.0533172509137355,,15,0.0666666666666666,-43.87488606770833,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.01,0.02,-0.0552345818553021,,20,0.05,-35.40616455078125,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.02,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.02,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.02,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.02,0.02,-0.0552345818553021,,19,0.0526315789473684,-36.74333110608553,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.03,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.03,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.03,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.03,0.02,-0.0552345818553021,,18,0.0555555555555555,-38.22907172309028,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.04,0.005,-0.0222614925977701,,4,0.0,-63.20816421508789,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.04,0.01,-0.0155292061444239,,8,0.125,-26.73788070678711,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.04,0.015,-0.0533172509137355,,14,0.0714285714285714,-46.294520786830354,0,0.0,0.0
SOL/USDT,45,25,0.5,0.786,0.04,0.02,-0.0552345818553021,,17,0.0588235294117647,-39.8896053538603,0,0.0,0.0
