symbol,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,total_return,total_trades,win_rate,expectancy
AVAX/USDT,40,20,0.236,0.786,0.002,0.033,25,0.422575890508325,14,0.3571428571428571,301.83992179166074
AVAX/USDT,35,20,0.236,0.536,0.014,0.043,21,0.3915782024383695,13,0.3846153846153846,301.2140018756688
AVAX/USDT,35,20,0.236,0.536,0.014,0.048,21,0.3915782024383695,13,0.3846153846153846,301.2140018756688
AVAX/USDT,35,20,0.236,0.586,0.014,0.043,21,0.3915782024383695,13,0.3846153846153846,301.2140018756688
AVAX/USDT,35,20,0.236,0.586,0.014,0.048,21,0.3915782024383695,13,0.3846153846153846,301.2140018756688
AVAX/USDT,35,20,0.236,0.586,0.002,0.038,25,0.4510677204987936,15,0.4,300.71181366586245
AVAX/USDT,30,20,0.236,0.686,0.023,0.053,25,0.5695334797176587,19,0.3684210526315789,299.75446300929406
AVAX/USDT,30,20,0.236,0.736,0.023,0.053,25,0.5695334797176587,19,0.3684210526315789,299.75446300929406
AVAX/USDT,30,20,0.236,0.786,0.023,0.053,25,0.5695334797176587,19,0.3684210526315789,299.75446300929406
AVAX/USDT,30,20,0.236,0.586,0.023,0.063,25,0.5390297239146788,18,0.3888888888888889,299.4609577303771
XRP/USDT,30,20,0.236,0.686,0.032,0.048,25,0.4783264156662679,16,0.375,298.95400979141743
XRP/USDT,30,20,0.236,0.686,0.032,0.053,25,0.4783264156662679,16,0.375,298.95400979141743
XRP/USDT,30,20,0.236,0.736,0.032,0.048,25,0.4783264156662679,16,0.375,298.95400979141743
XRP/USDT,30,20,0.236,0.736,0.032,0.053,25,0.4783264156662679,16,0.375,298.95400979141743
XRP/USDT,30,20,0.236,0.786,0.032,0.048,25,0.4783264156662679,16,0.375,298.95400979141743
XRP/USDT,30,20,0.236,0.786,0.032,0.053,25,0.4783264156662679,16,0.375,298.95400979141743
AVAX/USDT,35,20,0.236,0.586,0.011,0.038,21,0.4079375052850759,14,0.3571428571428571,291.3839323464828
AVAX/USDT,30,20,0.236,0.486,0.023,0.068,25,0.4945320439609094,17,0.4117647058823529,290.9012023299467
AVAX/USDT,30,20,0.236,0.486,0.023,0.07,25,0.4945320439609094,17,0.4117647058823529,290.9012023299467
AVAX/USDT,30,20,0.236,0.486,0.035,0.058,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.038,0.058,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.041,0.058,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.044,0.058,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.047,0.058,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.035,0.063,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.038,0.063,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.041,0.063,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.044,0.063,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,30,20,0.236,0.486,0.047,0.063,25,0.3484211404219088,12,0.4166666666666667,290.35095035159065
AVAX/USDT,35,20,0.236,0.636,0.002,0.038,25,0.4616136719098563,16,0.375,288.50854494366024
AVAX/USDT,35,20,0.236,0.686,0.002,0.038,25,0.4616136719098563,16,0.375,288.50854494366024
AVAX/USDT,35,20,0.236,0.736,0.002,0.038,25,0.4616136719098563,16,0.375,288.50854494366024
AVAX/USDT,35,20,0.236,0.786,0.002,0.038,25,0.4616136719098563,16,0.375,288.50854494366024
AVAX/USDT,30,20,0.236,0.686,0.026,0.058,25,0.5441949277945014,19,0.3684210526315789,286.41838304973754
AVAX/USDT,30,20,0.236,0.736,0.026,0.058,25,0.5441949277945014,19,0.3684210526315789,286.41838304973754
AVAX/USDT,30,20,0.236,0.786,0.026,0.058,25,0.5441949277945014,19,0.3684210526315789,286.41838304973754
AVAX/USDT,30,20,0.236,0.636,0.032,0.058,25,0.4213028507244921,15,0.4,280.86856714966143
AVAX/USDT,35,20,0.236,0.536,0.002,0.038,25,0.3628486470733927,13,0.3846153846153846,279.1143439026098
AVAX/USDT,35,20,0.236,0.636,0.014,0.043,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.636,0.014,0.048,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.686,0.014,0.043,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.686,0.014,0.048,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.736,0.014,0.043,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.736,0.014,0.048,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.786,0.014,0.043,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
AVAX/USDT,35,20,0.236,0.786,0.014,0.048,21,0.3905782024383695,14,0.3571428571428571,278.9844303131211
XRP/USDT,35,20,0.236,0.686,0.023,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.026,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.023,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.026,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.023,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.026,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.023,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.686,0.026,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.023,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.026,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.023,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.026,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.023,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.026,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.023,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.736,0.026,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.023,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.026,0.058,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.023,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.026,0.063,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.023,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.026,0.068,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.023,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
XRP/USDT,35,20,0.236,0.786,0.026,0.07,25,0.4435459975519981,16,0.375,277.2162484699988
AVAX/USDT,30,20,0.236,0.686,0.032,0.053,25,0.4130797100456145,15,0.4,275.386473363743
AVAX/USDT,30,20,0.236,0.736,0.032,0.053,25,0.4130797100456145,15,0.4,275.386473363743
AVAX/USDT,30,20,0.236,0.786,0.032,0.053,25,0.4130797100456145,15,0.4,275.386473363743
AVAX/USDT,30,20,0.236,0.586,0.026,0.068,25,0.4646437196956445,17,0.4117647058823529,273.319835115085
AVAX/USDT,30,20,0.236,0.586,0.029,0.068,25,0.4646437196956445,17,0.4117647058823529,273.319835115085
AVAX/USDT,30,20,0.236,0.586,0.026,0.07,25,0.4646437196956445,17,0.4117647058823529,273.319835115085
AVAX/USDT,30,20,0.236,0.586,0.029,0.07,25,0.4646437196956445,17,0.4117647058823529,273.319835115085
AVAX/USDT,30,20,0.236,0.586,0.032,0.063,25,0.3825759542426346,14,0.4285714285714285,273.268538744739
AVAX/USDT,35,20,0.236,0.486,0.002,0.043,21,0.3546515039247022,13,0.3846153846153846,272.8088491728479
AVAX/USDT,35,20,0.236,0.486,0.005,0.043,21,0.3546515039247022,13,0.3846153846153846,272.8088491728479
AVAX/USDT,35,20,0.236,0.486,0.002,0.048,21,0.3546515039247022,13,0.3846153846153846,272.8088491728479
AVAX/USDT,35,20,0.236,0.486,0.005,0.048,21,0.3546515039247022,13,0.3846153846153846,272.8088491728479
AVAX/USDT,35,20,0.236,0.586,0.002,0.043,25,0.4074477952513557,15,0.4,271.6318635009039
AVAX/USDT,30,20,0.236,0.686,0.023,0.058,25,0.5431949277945014,20,0.35,271.5974638972507
AVAX/USDT,30,20,0.236,0.736,0.023,0.058,25,0.5431949277945014,20,0.35,271.5974638972507
AVAX/USDT,30,20,0.236,0.786,0.023,0.058,25,0.5431949277945014,20,0.35,271.5974638972507
AVAX/USDT,40,20,0.236,0.636,0.002,0.038,25,0.3802073393474712,14,0.3571428571428571,271.57667096247945
AVAX/USDT,40,20,0.236,0.636,0.002,0.043,25,0.3802073393474712,14,0.3571428571428571,271.57667096247945
AVAX/USDT,30,20,0.236,0.636,0.029,0.063,25,0.4882903371522156,18,0.3888888888888889,271.2724095290087
AVAX/USDT,30,20,0.236,0.486,0.014,0.068,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,30,20,0.236,0.486,0.017,0.068,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,30,20,0.236,0.486,0.02,0.068,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,30,20,0.236,0.486,0.014,0.07,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,30,20,0.236,0.486,0.017,0.07,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,30,20,0.236,0.486,0.02,0.07,25,0.4602547372586443,17,0.3529411764705882,270.738080740379
AVAX/USDT,40,20,0.236,0.586,0.002,0.038,25,0.3516232792363299,13,0.3846153846153846,270.47944556640766
AVAX/USDT,40,20,0.236,0.586,0.002,0.043,25,0.3516232792363299,13,0.3846153846153846,270.47944556640766
AVAX/USDT,40,20,0.236,0.586,0.014,0.043,21,0.3785410543822589,14,0.3571428571428571,270.3864674158992
AVAX/USDT,40,20,0.236,0.586,0.014,0.048,21,0.3785410543822589,14,0.3571428571428571,270.3864674158992
XRP/USDT,30,20,0.236,0.686,0.029,0.048,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
XRP/USDT,30,20,0.236,0.686,0.029,0.053,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
XRP/USDT,30,20,0.236,0.736,0.029,0.048,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
XRP/USDT,30,20,0.236,0.736,0.029,0.053,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
XRP/USDT,30,20,0.236,0.786,0.029,0.048,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
XRP/USDT,30,20,0.236,0.786,0.029,0.053,25,0.4570794211060968,17,0.3529411764705882,268.87024770946874
AVAX/USDT,35,20,0.236,0.486,0.011,0.043,21,0.3492096512775157,13,0.3846153846153846,268.6228086750121
AVAX/USDT,35,20,0.236,0.486,0.011,0.048,21,0.3492096512775157,13,0.3846153846153846,268.6228086750121
XRP/USDT,30,20,0.236,0.686,0.032,0.058,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.686,0.032,0.063,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.686,0.032,0.068,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.686,0.032,0.07,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.736,0.032,0.058,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.736,0.032,0.063,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.736,0.032,0.068,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.736,0.032,0.07,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.786,0.032,0.058,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.786,0.032,0.063,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.786,0.032,0.068,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
XRP/USDT,30,20,0.236,0.786,0.032,0.07,25,0.4509203919176179,17,0.3529411764705882,265.2472893633047
AVAX/USDT,30,20,0.236,0.486,0.011,0.068,25,0.4482480557451115,17,0.3529411764705882,263.67532690888913
AVAX/USDT,30,20,0.236,0.486,0.011,0.07,25,0.4482480557451115,17,0.3529411764705882,263.67532690888913
AVAX/USDT,35,20,0.236,0.636,0.002,0.043,25,0.4179937466624185,16,0.375,261.2460916640116
AVAX/USDT,35,20,0.236,0.686,0.002,0.043,25,0.4179937466624185,16,0.375,261.2460916640116
AVAX/USDT,35,20,0.236,0.736,0.002,0.043,25,0.4179937466624185,16,0.375,261.2460916640116
AVAX/USDT,35,20,0.236,0.786,0.002,0.043,25,0.4179937466624185,16,0.375,261.2460916640116
AVAX/USDT,30,20,0.236,0.586,0.05,0.068,25,0.3369385650179504,13,0.3846153846153846,259.1835115522695
AVAX/USDT,30,20,0.236,0.586,0.05,0.07,25,0.3369385650179504,13,0.3846153846153846,259.1835115522695
AVAX/USDT,30,20,0.236,0.586,0.023,0.068,25,0.4636437196956445,18,0.3888888888888889,257.5798442753581
AVAX/USDT,30,20,0.236,0.586,0.023,0.07,25,0.4636437196956445,18,0.3888888888888889,257.5798442753581
AVAX/USDT,30,20,0.236,0.636,0.05,0.063,25,0.3605851824745213,14,0.3571428571428571,257.5608446246581
AVAX/USDT,30,20,0.236,0.686,0.05,0.063,25,0.3605851824745213,14,0.3571428571428571,257.5608446246581
AVAX/USDT,30,20,0.236,0.736,0.05,0.063,25,0.3605851824745213,14,0.3571428571428571,257.5608446246581
AVAX/USDT,30,20,0.236,0.786,0.05,0.063,25,0.3605851824745213,14,0.3571428571428571,257.5608446246581
AVAX/USDT,30,20,0.236,0.636,0.026,0.063,25,0.4872903371522156,19,0.3684210526315789,256.4685985011661
AVAX/USDT,30,20,0.236,0.536,0.032,0.068,25,0.3576043260461558,14,0.4285714285714285,255.4316614615399
AVAX/USDT,30,20,0.236,0.536,0.032,0.07,25,0.3576043260461558,14,0.4285714285714285,255.4316614615399
AVAX/USDT,30,20,0.236,0.636,0.035,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.636,0.038,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.636,0.041,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.636,0.044,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.636,0.047,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.686,0.038,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.686,0.041,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.686,0.044,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.686,0.047,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.736,0.038,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.736,0.041,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.736,0.044,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.736,0.047,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.786,0.038,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.786,0.041,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.786,0.044,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,30,20,0.236,0.786,0.047,0.058,25,0.3562597126385015,14,0.3571428571428571,254.47122331321532
AVAX/USDT,35,20,0.236,0.486,0.008,0.043,21,0.3283977756149009,13,0.3846153846153846,252.6136735499238
AVAX/USDT,35,20,0.236,0.486,0.008,0.048,21,0.3283977756149009,13,0.3846153846153846,252.6136735499238
AVAX/USDT,35,20,0.236,0.536,0.011,0.043,21,0.3482096512775157,14,0.3571428571428571,248.72117948393975
AVAX/USDT,35,20,0.236,0.536,0.011,0.048,21,0.3482096512775157,14,0.3571428571428571,248.72117948393975
AVAX/USDT,30,20,0.236,0.586,0.014,0.038,21,0.3232552150785983,13,0.3846153846153846,248.65785775276788
AVAX/USDT,35,20,0.236,0.536,0.008,0.043,21,0.3479238273721916,14,0.3571428571428571,248.51701955156545
AVAX/USDT,35,20,0.236,0.536,0.008,0.048,21,0.3479238273721916,14,0.3571428571428571,248.51701955156545
AVAX/USDT,35,20,0.236,0.536,0.002,0.043,25,0.3192287218259548,13,0.3846153846153846,245.56055525073447
AVAX/USDT,30,20,0.236,0.586,0.035,0.063,25,0.3175328161566438,13,0.3846153846153846,244.2560124281876
AVAX/USDT,30,20,0.236,0.586,0.038,0.063,25,0.3175328161566438,13,0.3846153846153846,244.2560124281876
AVAX/USDT,30,20,0.236,0.586,0.041,0.063,25,0.3175328161566438,13,0.3846153846153846,244.2560124281876
AVAX/USDT,30,20,0.236,0.586,0.044,0.063,25,0.3175328161566438,13,0.3846153846153846,244.2560124281876
AVAX/USDT,30,20,0.236,0.586,0.047,0.063,25,0.3175328161566438,13,0.3846153846153846,244.2560124281876
AVAX/USDT,40,20,0.236,0.486,0.002,0.048,25,0.2922780758778005,12,0.4166666666666667,243.56506323150043
AVAX/USDT,30,20,0.236,0.636,0.023,0.063,25,0.4862903371522156,20,0.35,243.14516857610784
AVAX/USDT,30,20,0.236,0.686,0.032,0.058,25,0.3867411581224572,16,0.375,241.71322382653577
AVAX/USDT,30,20,0.236,0.736,0.032,0.058,25,0.3867411581224572,16,0.375,241.71322382653577
AVAX/USDT,30,20,0.236,0.786,0.032,0.058,25,0.3867411581224572,16,0.375,241.71322382653577
AVAX/USDT,30,20,0.236,0.486,0.032,0.068,25,0.3370782742888652,14,0.4285714285714285,240.770195920618
AVAX/USDT,30,20,0.236,0.486,0.032,0.07,25,0.3370782742888652,14,0.4285714285714285,240.770195920618
AVAX/USDT,30,20,0.236,0.686,0.029,0.063,25,0.4537286445501807,19,0.3684210526315789,238.804549763253
AVAX/USDT,30,20,0.236,0.736,0.029,0.063,25,0.4537286445501807,19,0.3684210526315789,238.804549763253
AVAX/USDT,30,20,0.236,0.786,0.029,0.063,25,0.4537286445501807,19,0.3684210526315789,238.804549763253
AVAX/USDT,35,20,0.236,0.486,0.002,0.048,25,0.3090757935361014,13,0.4615384615384615,237.75061041238567
AVAX/USDT,35,20,0.236,0.636,0.005,0.023,25,0.284926103772261,12,0.4166666666666667,237.4384198102175
AVAX/USDT,35,20,0.236,0.686,0.005,0.023,25,0.284926103772261,12,0.4166666666666667,237.4384198102175
AVAX/USDT,35,20,0.236,0.736,0.005,0.023,25,0.284926103772261,12,0.4166666666666667,237.4384198102175
AVAX/USDT,35,20,0.236,0.786,0.005,0.023,25,0.284926103772261,12,0.4166666666666667,237.4384198102175
AVAX/USDT,35,20,0.236,0.636,0.008,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.636,0.011,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.636,0.008,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.636,0.011,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.686,0.008,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.686,0.011,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.686,0.008,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.686,0.011,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.736,0.008,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.736,0.011,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.736,0.008,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.736,0.011,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.786,0.008,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.786,0.011,0.028,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.786,0.008,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,35,20,0.236,0.786,0.011,0.033,25,0.2729194222587283,12,0.4166666666666667,227.43285188227355
AVAX/USDT,30,20,0.236,0.686,0.026,0.063,25,0.4527286445501807,20,0.35,226.3643222750904
AVAX/USDT,30,20,0.236,0.736,0.026,0.063,25,0.4527286445501807,20,0.35,226.3643222750904
AVAX/USDT,30,20,0.236,0.786,0.026,0.063,25,0.4527286445501807,20,0.35,226.3643222750904
AVAX/USDT,35,20,0.236,0.636,0.014,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.636,0.017,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.636,0.02,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.636,0.014,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.636,0.017,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.636,0.02,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.014,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.017,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.02,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.014,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.017,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.686,0.02,0.033,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.736,0.014,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.736,0.017,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
AVAX/USDT,35,20,0.236,0.736,0.02,0.028,25,0.2706464700183846,12,0.4166666666666667,225.53872501532052
